,right,cam,ctm,rate,cam_time,ctm_time,overtime
12946,0,0,4519,,-43411.258904218674,-43411.22018313408,1
12947,0,0,5854,,-43411.258904218674,-43411.22018313408,1
12948,0,0,5525,,-43411.258904218674,-43411.22018313408,1
12949,0,0,1007,,-43411.258904218674,-43411.22018313408,1
12950,0,0,10815,,-43411.258904218674,-43411.22018313408,1
12951,0,0,3551,,-43411.258904218674,-43411.22018313408,1
12952,0,0,2836,,-43411.258904218674,-43411.22018313408,1
12953,0,0,3103,,-43411.258904218674,-43411.22018313408,1
12954,0,0,2698,,-43411.258904218674,-43411.22018313408,1
12955,0,0,3215,,-43411.258904218674,-43411.22018313408,1
12956,0,0,2291,,-43411.258904218674,-43411.22018313408,1
12957,0,0,3363,,-43411.258904218674,-43411.22018313408,1
12958,0,0,459,,-43411.258904218674,-43411.22018313408,1
12959,0,0,2248,,-43411.258904218674,-43411.22018313408,1
12960,0,0,2568,,-43411.258904218674,-43411.22018313408,1
12961,0,0,6739,,-43411.258904218674,-43411.22018313408,1
12962,0,0,637,,-43411.258904218674,-43411.22018313408,1
12963,0,0,6039,,-43411.258904218674,-43411.22018313408,1
12964,0,0,6722,,-43411.258904218674,-43411.22018313408,1
12965,0,0,258,,-43411.258904218674,-43411.22018313408,1
12966,0,0,3961,,-43411.258904218674,-43411.22018313408,1
12967,0,0,3371,,-43411.258904218674,-43411.22018313408,1
12968,0,0,3562,,-43411.258904218674,-43411.22018313408,1
12969,0,0,1168,,-43411.258904218674,-43411.22018313408,1
12970,0,0,6829,,-43411.258904218674,-43411.22018313408,1
12971,0,0,9132,,-43411.258904218674,-43411.22018313408,1
12972,0,0,2445,,-43411.258904218674,-43411.22018313408,1
12973,0,0,5969,,-43411.258904218674,-43411.22018313408,1
12974,0,0,6173,,-43411.258904218674,-43411.22018313408,1
12975,0,0,1223,,-43411.258904218674,-43411.22018313408,1
12976,0,0,6186,,-43411.258904218674,-43411.22018313408,1
12977,0,0,9420,,-43411.258904218674,-43411.22018313408,1
12978,0,0,12416,,-43411.258904218674,-43411.22018313408,1
12979,0,0,6916,,-43411.258904218674,-43411.22018313408,1
12980,0,0,8002,,-43411.258904218674,-43411.22018313408,1
12981,0,0,2048,,-43411.258904218674,-43411.22018313408,1
12982,0,0,8762,,-43411.258904218674,-43411.22018313408,1
12983,0,0,973,,-43411.258904218674,-43411.22018313408,1
12984,0,0,4502,,-43411.258904218674,-43411.22018313408,1
12985,0,0,11331,,-43411.258904218674,-43411.22018313408,1
12986,0,0,4190,,-43411.258904218674,-43411.22018313408,1
12987,0,0,4045,,-43411.258904218674,-43411.22018313408,1
12988,0,0,8296,,-43411.258904218674,-43411.22018313408,1
12989,0,0,4903,,-43411.258904218674,-43411.22018313408,1
12990,0,0,7684,,-43411.258904218674,-43411.22018313408,1
12991,0,0,6246,,-43411.258904218674,-43411.22018313408,1
12992,0,0,7703,,-43411.258904218674,-43411.22018313408,1
12993,0,0,6298,,-43411.258904218674,-43411.22018313408,1
12994,0,0,2966,,-43411.258904218674,-43411.22018313408,1
12995,0,0,834,,-43411.258904218674,-43411.22018313408,1
12996,0,0,5255,,-43411.258904218674,-43411.22018313408,1
12997,0,0,6268,,-43411.258904218674,-43411.22018313408,1
12998,0,0,3930,,-43411.258904218674,-43411.22018313408,1
12999,0,0,5213,,-43411.258904218674,-43411.22018313408,1
13000,0,0,3608,,-43411.258904218674,-43411.22018313408,1
13001,0,0,4236,,-43411.258904218674,-43411.22018313408,1
13002,0,0,6897,,-43411.258904218674,-43411.22018313408,1
13003,0,0,5547,,-43411.258904218674,-43411.22018313408,1
13004,0,0,7996,,-43411.258904218674,-43411.22018313408,1
13005,0,0,1070,,-43411.258904218674,-43411.22018313408,1
13006,0,0,4603,,-43411.258904218674,-43411.22018313408,1
13007,0,0,11092,,-43411.258904218674,-43411.22018313408,1
13008,0,0,2896,,-43411.258904218674,-43411.22018313408,1
13009,0,0,2875,,-43411.258904218674,-43411.22018313408,1
13010,0,0,1451,,-43411.258904218674,-43411.22018313408,1
13011,0,0,2917,,-43411.258904218674,-43411.22018313408,1
13012,0,0,1329,,-43411.258904218674,-43411.22018313408,1
13013,0,0,1995,,-43411.258904218674,-43411.22018313408,1
13014,0,0,1133,,-43411.258904218674,-43411.22018313408,1
13015,0,0,6570,,-43411.258904218674,-43411.22018313408,1
13016,0,0,5507,,-43411.258904218674,-43411.22018313408,1
13017,0,0,3934,,-43411.258904218674,-43411.22018313408,1
13018,0,0,7288,,-43411.258904218674,-43411.22018313408,1
13019,0,0,2629,,-43411.258904218674,-43411.22018313408,1
13020,0,0,2582,,-43411.258904218674,-43411.22018313408,1
13021,0,0,1505,,-43411.258904218674,-43411.22018313408,1
13022,0,0,8769,,-43411.258904218674,-43411.22018313408,1
13023,0,0,1741,,-43411.258904218674,-43411.22018313408,1
13024,0,0,2820,,-43411.258904218674,-43411.22018313408,1
13025,0,0,819,,-43411.258904218674,-43411.22018313408,1
13026,0,0,10135,,-43411.258904218674,-43411.22018313408,1
13027,0,0,8414,,-43411.258904218674,-43411.22018313408,1
13028,0,0,5320,,-43411.258904218674,-43411.22018313408,1
13029,0,0,3067,,-43411.258904218674,-43411.22018313408,1
13030,0,0,3978,,-43411.258904218674,-43411.22018313408,1
13031,0,0,5976,,-43411.258904218674,-43411.22018313408,1
13032,0,0,607,,-43411.258904218674,-43411.22018313408,1
13033,0,464,3459,,-43411.258904218674,-43411.22018313408,1
13034,0,0,3694,,-43411.258904218674,-43411.22018313408,1
13035,0,0,1149,,-43411.258904218674,-43411.22018313408,1
13036,0,0,1119,,-43411.258904218674,-43411.22018313408,1
13037,0,0,5434,,-43411.258904218674,-43411.22018313408,1
13038,0,0,11176,,-43411.258904218674,-43411.22018313408,1
13039,0,0,1440,,-43411.258904218674,-43411.22018313408,1
13040,0,0,2974,,-43411.258904218674,-43411.22018313408,1
13041,0,0,7362,,-43411.258904218674,-43411.22018313408,1
13042,0,0,1090,,-43411.258904218674,-43411.22018313408,1
13043,0,0,1929,,-43411.258904218674,-43411.22018313408,1
13044,0,0,51,,-43411.258904218674,-43411.22018313408,1
13045,0,0,8211,,-43411.258904218674,-43411.22018313408,1
13046,0,0,7046,,-43411.258904218674,-43411.22018313408,1
13047,0,0,7140,,-43411.258904218674,-43411.22018313408,1
13048,0,0,4230,,-43411.258904218674,-43411.22018313408,1
13049,0,0,421,,-43411.258904218674,-43411.22018313408,1
13050,0,0,4670,,-43411.258904218674,-43411.22018313408,1
13051,0,0,7735,,-43411.258904218674,-43411.22018313408,1
13052,0,0,519,,-43411.258904218674,-43411.22018313408,1
13053,0,0,4746,,-43411.258904218674,-43411.22018313408,1
13054,0,0,625,,-43411.258904218674,-43411.22018313408,1
13055,0,0,3758,,-43411.258904218674,-43411.22018313408,1
13056,0,0,7748,,-43411.258904218674,-43411.22018313408,1
13057,0,0,4767,,-43411.258904218674,-43411.22018313408,1
13058,0,0,5727,,-43411.258904218674,-43411.22018313408,1
13059,0,0,9189,,-43411.258904218674,-43411.22018313408,1
13060,0,0,6099,,-43411.258904218674,-43411.22018313408,1
13061,0,0,3413,,-43411.258904218674,-43411.22018313408,1
13062,0,0,3151,,-43411.258904218674,-43411.22018313408,1
13063,0,0,4197,,-43411.258904218674,-43411.22018313408,1
13064,0,0,3389,,-43411.258904218674,-43411.22018313408,1
13065,0,0,915,,-43411.258904218674,-43411.22018313408,1
13066,0,0,4888,,-43411.258904218674,-43411.22018313408,1
13067,0,0,11774,,-43411.258904218674,-43411.22018313408,1
13068,0,0,6911,,-43411.258904218674,-43411.22018313408,1
13069,0,0,838,,-43411.258904218674,-43411.22018313408,1
13070,0,0,6353,,-43411.258904218674,-43411.22018313408,1
13071,0,0,6240,,-43411.258904218674,-43411.22018313408,1
13072,0,0,5297,,-43411.258904218674,-43411.22018313408,1
13073,0,0,3688,,-43411.258904218674,-43411.22018313408,1
13074,0,0,6472,,-43411.258904218674,-43411.22018313408,1
13075,0,0,9823,,-43411.258904218674,-43411.22018313408,1
13076,0,0,4433,,-43411.258904218674,-43411.22018313408,1
13077,0,0,2174,,-43411.258904218674,-43411.22018313408,1
13078,0,0,10418,,-43411.258904218674,-43411.22018313408,1
13079,0,0,1838,,-43411.258904218674,-43411.22018313408,1
13080,0,0,3652,,-43411.258904218674,-43411.22018313408,1
13081,0,0,2159,,-43411.258904218674,-43411.22018313408,1
13082,0,0,294,,-43411.258904218674,-43411.22018313408,1
13083,0,0,3446,,-43411.258904218674,-43411.22018313408,1
13084,0,0,1003,,-43411.258904218674,-43411.22018313408,1
13085,0,0,2602,,-43411.258904218674,-43411.22018313408,1
13086,0,0,4430,,-43411.258904218674,-43411.22018313408,1
13087,0,0,1189,,-43411.258904218674,-43411.22018313408,1
13088,0,0,3988,,-43411.258904218674,-43411.22018313408,1
13089,0,0,2848,,-43411.258904218674,-43411.22018313408,1
13090,0,0,7340,,-43411.258904218674,-43411.22018313408,1
13091,0,0,3252,,-43411.258904218674,-43411.22018313408,1
13092,0,0,1611,,-43411.258904218674,-43411.22018313408,1
13093,0,0,5490,,-43411.258904218674,-43411.22018313408,1
13094,0,0,580,,-43411.258904218674,-43411.22018313408,1
13095,0,0,1977,,-43411.258904218674,-43411.22018313408,1
13096,0,0,4295,,-43411.258904218674,-43411.22018313408,1
13097,0,0,2022,,-43411.258904218674,-43411.22018313408,1
13098,0,0,2588,,-43411.258904218674,-43411.22018313408,1
13099,0,0,1275,,-43411.258904218674,-43411.22018313408,1
13100,0,0,6128,,-43411.258904218674,-43411.22018313408,1
13101,0,0,1736,,-43411.258904218674,-43411.22018313408,1
13102,0,0,2209,,-43411.258904218674,-43411.22018313408,1
13103,0,0,8464,,-43411.258904218674,-43411.22018313408,1
13104,0,0,8614,,-43411.258904218674,-43411.22018313408,1
13105,0,0,2365,,-43411.258904218674,-43411.22018313408,1
13106,0,0,2847,,-43411.258904218674,-43411.22018313408,1
13107,0,0,2420,,-43411.258904218674,-43411.22018313408,1
13108,0,0,2782,,-43411.258904218674,-43411.22018313408,1
13109,0,0,3777,,-43411.258904218674,-43411.22018313408,1
13110,0,0,2608,,-43411.258904218674,-43411.22018313408,1
13111,0,0,5582,,-43411.258904218674,-43411.22018313408,1
13112,0,0,2349,,-43411.258904218674,-43411.22018313408,1
13113,0,0,3366,,-43411.258904218674,-43411.22018313408,1
13114,0,0,1319,,-43411.258904218674,-43411.22018313408,1
13115,0,0,9436,,-43411.258904218674,-43411.22018313408,1
13116,0,0,787,,-43411.258904218674,-43411.22018313408,1
13117,0,0,3728,,-43411.258904218674,-43411.22018313408,1
13118,0,0,1352,,-43411.258904218674,-43411.22018313408,1
13119,0,0,7351,,-43411.258904218674,-43411.22018313408,1
13120,0,0,5813,,-43411.258904218674,-43411.22018313408,1
13121,0,0,1123,,-43411.258904218674,-43411.22018313408,1
13122,0,0,2594,,-43411.258904218674,-43411.22018313408,1
13123,0,0,496,,-43411.258904218674,-43411.22018313408,1
13124,0,0,3789,,-43411.258904218674,-43411.22018313408,1
13125,0,0,3319,,-43411.258904218674,-43411.22018313408,1
13126,0,0,11720,,-43411.258904218674,-43411.22018313408,1
13127,0,0,274,,-43411.258904218674,-43411.22018313408,1
13128,0,0,4875,,-43411.258904218674,-43411.22018313408,1
13129,0,0,2476,,-43411.258904218674,-43411.22018313408,1
13130,0,0,1448,,-43411.258904218674,-43411.22018313408,1
13131,0,0,165,,-43411.258904218674,-43411.22018313408,1
13132,0,0,1623,,-43411.258904218674,-43411.22018313408,1
13133,0,0,704,,-43411.258904218674,-43411.22018313408,1
13134,0,0,4680,,-43411.258904218674,-43411.22018313408,1
13135,0,0,10013,,-43411.258904218674,-43411.22018313408,1
13136,0,0,6919,,-43411.258904218674,-43411.22018313408,1
13137,0,0,1504,,-43411.258904218674,-43411.22018313408,1
13138,0,0,5815,,-43411.258904218674,-43411.22018313408,1
13139,0,0,2591,,-43411.258904218674,-43411.22018313408,1
13140,0,0,1313,,-43411.258904218674,-43411.22018313408,1
13141,0,0,6619,,-43411.258904218674,-43411.22018313408,1
13142,0,0,2889,,-43411.258904218674,-43411.22018313408,1
13143,0,0,4935,,-43411.258904218674,-43411.22018313408,1
13144,0,0,6150,,-43411.258904218674,-43411.22018313408,1
13145,0,0,4177,,-43411.258904218674,-43411.22018313408,1
13146,0,0,5076,,-43411.258904218674,-43411.22018313408,1
13147,0,0,3041,,-43411.258904218674,-43411.22018313408,1
13148,0,0,2327,,-43411.258904218674,-43411.22018313408,1
13149,0,428,6069,,-43411.258904218674,-43411.22018313408,1
13150,0,0,7715,,-43411.258904218674,-43411.22018313408,1
13151,0,0,2609,,-43411.258904218674,-43411.22018313408,1
13152,0,0,389,,-43411.258904218674,-43411.22018313408,1
13153,0,0,6088,,-43411.258904218674,-43411.22018313408,1
13154,0,0,2451,,-43411.258904218674,-43411.22018313408,1
13155,0,0,7734,,-43411.258904218674,-43411.22018313408,1
13156,0,0,1952,,-43411.258904218674,-43411.22018313408,1
13157,0,0,3146,,-43411.258904218674,-43411.22018313408,1
13158,0,0,694,,-43411.258904218674,-43411.22018313408,1
13159,0,0,711,,-43411.258904218674,-43411.22018313408,1
13160,0,0,277,,-43411.258904218674,-43411.22018313408,1
13161,0,0,3331,,-43411.258904218674,-43411.22018313408,1
13162,0,0,3712,,-43411.258904218674,-43411.22018313408,1
13163,0,0,1509,,-43411.258904218674,-43411.22018313408,1
13164,0,0,2376,,-43411.258904218674,-43411.22018313408,1
13165,0,0,1382,,-43411.258904218674,-43411.22018313408,1
13166,0,0,10749,,-43411.258904218674,-43411.22018313408,1
13167,0,0,7597,,-43411.258904218674,-43411.22018313408,1
13168,0,0,995,,-43411.258904218674,-43411.22018313408,1
13169,0,0,8247,,-43411.258904218674,-43411.22018313408,1
13170,0,0,1625,,-43411.258904218674,-43411.22018313408,1
13171,0,0,12115,,-43411.258904218674,-43411.22018313408,1
13172,0,0,7929,,-43411.258904218674,-43411.22018313408,1
13173,0,0,3478,,-43411.258904218674,-43411.22018313408,1
13174,0,0,252,,-43411.258904218674,-43411.22018313408,1
13175,0,0,3379,,-43411.258904218674,-43411.22018313408,1
13176,0,0,9572,,-43411.258904218674,-43411.22018313408,1
13177,0,0,3672,,-43411.258904218674,-43411.22018313408,1
13178,0,0,5602,,-43411.258904218674,-43411.22018313408,1
13179,0,0,2826,,-43411.258904218674,-43411.22018313408,1
13180,0,0,2358,,-43411.258904218674,-43411.22018313408,1
13181,0,0,2947,,-43411.258904218674,-43411.22018313408,1
13182,0,0,7144,,-43411.258904218674,-43411.22018313408,1
13183,0,0,5343,,-43411.258904218674,-43411.22018313408,1
13184,0,0,2368,,-43411.258904218674,-43411.22018313408,1
13185,0,0,6703,,-43411.258904218674,-43411.22018313408,1
13186,0,0,7659,,-43411.258904218674,-43411.22018313408,1
13187,0,0,1570,,-43411.258904218674,-43411.22018313408,1
13188,0,0,3843,,-43411.258904218674,-43411.22018313408,1
13189,0,0,837,,-43411.258904218674,-43411.22018313408,1
13190,0,0,1292,,-43411.258904218674,-43411.22018313408,1
13191,0,0,6057,,-43411.258904218674,-43411.22018313408,1
13192,0,0,4015,,-43411.258904218674,-43411.22018313408,1
13193,0,0,8513,,-43411.258904218674,-43411.22018313408,1
13194,0,0,4461,,-43411.258904218674,-43411.22018313408,1
13195,0,0,2857,,-43411.258904218674,-43411.22018313408,1
13196,0,0,6209,,-43411.258904218674,-43411.22018313408,1
13197,0,0,4049,,-43411.258904218674,-43411.22018313408,1
13198,0,0,2268,,-43411.258904218674,-43411.22018313408,1
13199,0,0,5894,,-43411.258904218674,-43411.22018313408,1
13200,0,0,4274,,-43411.258904218674,-43411.22018313408,1
13201,0,0,3087,,-43411.258904218674,-43411.22018313408,1
13202,0,0,4401,,-43411.258904218674,-43411.22018313408,1
13203,0,0,699,,-43411.258904218674,-43411.22018313408,1
13204,0,0,5933,,-43411.258904218674,-43411.22018313408,1
13205,0,664,25,,-43411.258904218674,-43411.22018313408,1
13206,0,0,3831,,-43411.258904218674,-43411.22018313408,1
13207,0,0,5395,,-43411.258904218674,-43411.22018313408,1
13208,0,0,1630,,-43411.258904218674,-43411.22018313408,1
13209,0,0,3399,,-43411.258904218674,-43411.22018313408,1
13210,0,0,1361,,-43411.258904218674,-43411.22018313408,1
13211,0,0,6238,,-43411.258904218674,-43411.22018313408,1
13212,0,587,189,,-43411.258904218674,-43411.22018313408,1
13213,0,0,158,,-43411.258904218674,-43411.22018313408,1
13214,0,0,473,,-43411.258904218674,-43411.22018313408,1
13215,0,0,5499,,-43411.258904218674,-43411.22018313408,1
13216,0,0,3069,,-43411.258904218674,-43411.22018313408,1
13217,0,0,8534,,-43411.258904218674,-43411.22018313408,1
13218,0,0,5471,,-43411.258904218674,-43411.22018313408,1
13219,0,0,232,,-43411.258904218674,-43411.22018313408,1
13220,0,439,5195,,-43411.258904218674,-43411.22018313408,1
13221,0,0,684,,-43411.258904218674,-43411.22018313408,1
13222,0,0,6594,,-43411.258904218674,-43411.22018313408,1
13223,0,0,6005,,-43411.258904218674,-43411.22018313408,1
13224,0,0,863,,-43411.258904218674,-43411.22018313408,1
13225,0,0,635,,-43411.258904218674,-43411.22018313408,1
13226,0,0,1268,,-43411.258904218674,-43411.22018313408,1
13227,0,0,1593,,-43411.258904218674,-43411.22018313408,1
13228,0,0,919,,-43411.258904218674,-43411.22018313408,1
13229,0,0,1341,,-43411.258904218674,-43411.22018313408,1
13230,0,0,1678,,-43411.258904218674,-43411.22018313408,1
13231,0,0,220,,-43411.258904218674,-43411.22018313408,1
13232,0,0,663,,-43411.258904218674,-43411.22018313408,1
13233,0,0,576,,-43411.258904218674,-43411.22018313408,1
13234,0,0,1783,,-43411.258904218674,-43411.22018313408,1
13235,0,0,12988,,-43411.258904218674,-43411.22018313408,1
13236,0,427,6111,,-43411.258904218674,-43411.22018313408,1
13237,0,0,1695,,-43411.258904218674,-43411.22018313408,1
13238,0,0,5837,,-43411.258904218674,-43411.22018313408,1
13239,0,0,3409,,-43411.258904218674,-43411.22018313408,1
13240,0,0,5037,,-43411.258904218674,-43411.22018313408,1
13241,0,0,2183,,-43411.258904218674,-43411.22018313408,1
13242,0,0,883,,-43411.258904218674,-43411.22018313408,1
13243,0,0,5940,,-43411.258904218674,-43411.22018313408,1
13244,0,0,355,,-43411.258904218674,-43411.22018313408,1
13245,0,0,3179,,-43411.258904218674,-43411.22018313408,1
13246,0,0,4196,,-43411.258904218674,-43411.22018313408,1
13247,0,0,7501,,-43411.258904218674,-43411.22018313408,1
13248,0,0,6794,,-43411.258904218674,-43411.22018313408,1
13249,0,0,105,,-43411.258904218674,-43411.22018313408,1
13250,0,0,3142,,-43411.258904218674,-43411.22018313408,1
13251,0,0,157,,-43411.258904218674,-43411.22018313408,1
13252,0,0,7576,,-43411.258904218674,-43411.22018313408,1
13253,0,0,6634,,-43411.258904218674,-43411.22018313408,1
13254,0,0,86,,-43411.258904218674,-43411.22018313408,1
13255,0,0,581,,-43411.258904218674,-43411.22018313408,1
13256,0,0,386,,-43411.258904218674,-43411.22018313408,1
13257,0,0,815,,-43411.258904218674,-43411.22018313408,1
13258,0,0,4795,,-43411.258904218674,-43411.22018313408,1
13259,0,0,10527,,-43411.258904218674,-43411.22018313408,1
13260,0,0,2137,,-43411.258904218674,-43411.22018313408,1
13261,0,0,4427,,-43411.258904218674,-43411.22018313408,1
13262,0,0,12618,,-43411.258904218674,-43411.22018313408,1
13263,0,0,1398,,-43411.258904218674,-43411.22018313408,1
13264,0,0,1676,,-43411.258904218674,-43411.22018313408,1
13265,0,0,3577,,-43411.258904218674,-43411.22018313408,1
13266,0,0,3628,,-43411.258904218674,-43411.22018313408,1
13267,0,0,740,,-43411.258904218674,-43411.22018313408,1
13268,0,0,6395,,-43411.258904218674,-43411.22018313408,1
13269,0,0,745,,-43411.258904218674,-43411.22018313408,1
13270,0,0,10760,,-43411.258904218674,-43411.22018313408,1
13271,0,0,1989,,-43411.258904218674,-43411.22018313408,1
13272,0,0,2088,,-43411.258904218674,-43411.22018313408,1
13273,0,0,8858,,-43411.258904218674,-43411.22018313408,1
13274,0,0,2814,,-43411.258904218674,-43411.22018313408,1
13275,0,0,2829,,-43411.258904218674,-43411.22018313408,1
13276,0,0,5905,,-43411.258904218674,-43411.22018313408,1
13277,0,0,2678,,-43411.258904218674,-43411.22018313408,1
13278,0,0,1498,,-43411.258904218674,-43411.22018313408,1
13279,0,0,2457,,-43411.258904218674,-43411.22018313408,1
13280,0,0,4895,,-43411.258904218674,-43411.22018313408,1
13281,0,0,7642,,-43411.258904218674,-43411.22018313408,1
13282,0,0,590,,-43411.258904218674,-43411.22018313408,1
13283,0,0,776,,-43411.258904218674,-43411.22018313408,1
13284,0,0,1073,,-43411.258904218674,-43411.22018313408,1
